time,ax,ay,az,atotal
6.379018,2.5033,-0.0449,4.8521,5.460
6.400345,2.6422,-8.2201,9.3901,12.756
6.423450,-1.9096,-16.2528,10.0007,19.178
6.456498,-3.9154,-8.1810,6.0920,10.926
6.458444,0.1656,7.8201,4.7810,9.167
6.480850,5.1551,10.5498,3.4395,12.235
6.499904,9.4184,-5.4010,-4.0910,11.602
6.520895,2.3718,-28.6475,-3.6065,28.971
6.542557,-4.8265,-12.2361,-7.7289,15.256
6.559958,-1.6599,13.9652,-4.6187,14.803
6.586044,0.6773,8.5013,-1.2366,8.617
6.598993,-1.8508,-1.2036,-6.1519,6.536
6.619146,-1.7260,-3.6495,-8.9613,9.829
6.640265,-2.8920,-5.4262,-8.0465,10.127
6.660324,-5.6384,-6.2120,-2.5175,8.759
6.686377,-5.0286,-2.7194,2.3175,6.169
6.699393,-0.5435,1.1099,1.9709,2.326
6.719804,4.2547,4.0929,-1.2495,6.035
6.740455,6.9464,5.2831,2.8976,9.196
6.760363,5.6190,4.2365,4.3848,8.291
6.784940,2.6814,3.0459,3.0314,5.065
6.800313,-0.5773,1.9779,1.4473,2.518
6.820397,-2.9332,3.1498,-1.4279,4.535
6.840958,-3.0787,4.0689,-1.9478,5.462
6.860525,-1.9068,2.2472,-0.0726,2.948
6.880691,-1.7829,1.3859,1.8436,2.915
6.917145,-3.9723,0.2575,4.5021,6.010
6.920277,-3.5579,-1.2294,4.9898,6.250
6.941044,-0.8380,-1.0712,2.2029,2.589
6.961035,-1.1550,-3.0172,0.9844,3.377
6.981601,-2.0687,-6.1158,6.6335,9.257
7.017432,-4.6223,-5.7972,7.7720,10.741
7.020855,-7.9225,-5.1205,2.0565,9.655
7.042221,-7.9965,-4.6506,-2.6144,9.613
7.062085,-6.3862,-6.0680,-4.4710,9.879
7.082055,-0.2424,-9.7144,-2.6284,10.067
7.102865,5.2393,-11.4173,-0.3187,12.566
7.122507,7.1351,-9.5272,-0.6230,11.919
7.146196,6.3513,-6.3357,-1.1370,9.043
7.161514,3.8790,-2.7331,-2.6992,5.459
7.182189,0.8129,-0.3392,-3.5180,3.627
7.202676,-1.5733,-1.0607,-8.4471,8.658
7.223051,-2.2617,-1.5958,-5.9687,6.579
7.244198,-2.0535,0.0093,-3.4030,3.975
7.280075,0.5741,3.0233,-8.1587,8.720
7.282414,2.7081,8.2366,-7.5494,11.496
7.304833,2.2885,10.1730,-6.3736,12.221
7.323123,2.3367,10.1149,-6.3625,12.176
7.343952,1.2554,8.7139,-5.8945,10.595
7.363852,0.2807,7.7938,-5.8999,9.779
7.384280,0.4495,7.2295,-4.7780,8.677
7.409987,0.0194,5.9181,-2.2800,6.342
7.423346,0.1746,3.5341,0.6037,3.590
7.443467,1.8899,-0.9368,5.6765,6.056
7.462868,4.2346,-6.6592,8.9227,11.912
7.483672,-0.4702,-13.4967,10.7874,17.284
7.512587,-6.9232,-11.7257,6.0487,14.900
7.524665,-1.0519,2.1223,1.9483,3.067
7.544907,7.2632,7.7316,3.5149,11.175
7.567410,10.6875,-5.2541,1.5808,12.014
7.587938,7.4329,-21.4905,-11.4839,25.475
7.604566,-0.0974,-7.1973,-7.9405,10.717
7.624011,-2.9868,12.6696,-2.7071,13.295
7.659394,-3.2480,7.5498,2.0853,8.479
7.665665,-5.1804,-2.1628,-6.1162,8.302
7.685642,-4.8597,-4.9750,-13.7349,15.395
7.707022,-4.3927,-4.4764,-7.5495,9.815
7.727222,-4.0708,-3.5218,-1.2577,5.528
7.757424,-0.6731,-1.1368,-0.4188,1.386
7.766945,2.2431,1.7103,2.9807,4.104
7.785354,4.4072,4.6046,2.4696,6.836
7.807251,5.2982,4.7509,1.1289,7.205
7.826817,3.4943,2.1550,3.2113,5.212
7.859258,1.0093,0.1254,2.8609,3.036
7.865114,-1.1321,1.6000,0.7464,2.097
7.885195,-1.7005,4.9231,-1.0551,5.314
7.906923,-2.1207,4.9835,-2.0667,5.797
7.926545,-2.7519,1.6736,-1.5350,3.568
7.947498,-2.7750,-1.0274,1.8144,3.471
7.966571,-3.3497,-0.8653,4.9249,6.019
7.991151,-2.0308,-1.7085,5.3206,5.946
8.008240,0.1162,-1.6608,3.1939,3.602
8.027892,-3.2669,-3.6522,0.3007,4.909
8.047354,-4.2585,-7.0862,4.7890,9.554
8.067572,-2.6990,-5.9134,8.8948,11.017
8.087272,-4.6569,-4.7209,3.2210,7.372
8.122715,-6.6194,-4.6595,-0.9006,8.145
8.128562,-6.0056,-4.2316,-1.5201,7.502
8.148884,-1.4179,-6.2922,-1.5215,6.627
8.166999,3.1221,-8.7113,-1.6316,9.397
8.187873,5.7399,-8.8028,-3.7462,11.157
8.207739,6.1357,-6.6456,-2.6512,9.425
8.227120,4.7349,-3.6451,-0.1080,5.976
8.255754,2.2445,-0.9802,-0.0115,2.449
8.267037,-1.4734,-0.2196,-7.0160,7.172
8.287044,-3.6058,-0.5824,-4.9583,6.158
8.307653,-2.4945,1.4196,-3.8762,4.823
8.333540,-1.4746,4.3929,-8.6591,9.821
8.372072,0.2293,7.0618,-9.4457,11.796
8.372334,1.3837,9.2550,-8.4291,12.594
8.387137,1.2190,9.3763,-6.8672,11.686
8.410980,1.0247,8.2430,-5.3113,9.859
8.428014,0.1546,6.8225,-4.9188,8.412
8.452688,0.1959,6.0345,-4.4174,7.481
8.484726,0.4978,5.9321,-1.5133,6.142
8.490365,0.2502,4.7373,4.7386,6.705
8.508681,1.8613,-1.4024,11.7881,12.016
8.534348,5.7757,-16.3959,11.8473,21.037
8.548650,0.8187,-19.9706,6.6049,21.050
8.571606,0.1000,3.0300,3.7812,4.847
